imdb_score,imdb_votes,imdb_votes_log1p,runtime,duration_minutes,release_year,desc_len,num_genres,is_show,is_classic,title,type,is_high,age_G,age_Other,age_PG,age_PG-13,age_R,age_TV-14,age_TV-G,age_TV-MA,age_TV-PG,age_TV-Y,age_TV-Y7,age_Unknown,ctry_Canada,ctry_France,ctry_India,ctry_Japan,ctry_Nigeria,ctry_Other,ctry_Philippines,ctry_South Korea,ctry_Spain,ctry_United Kingdom,ctry_United States,ctry_Unknown
7.0,1353.0,7.21081845347222,70,71,2019,146,2,0,0,ReMastered: The Miami Showband Massacre,MOVIE,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
5.7,1058.0,6.965080345601407,102,103,2020,147,3,0,0,Dad Wanted,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
5.7,2890.0,7.969357742016346,90,90,2019,109,2,0,0,Good Sam,MOVIE,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7.5,5111.0,8.53934599605737,65,65,2019,105,1,0,0,Aziz Ansari: Right Now,MOVIE,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
7.5,343.0,5.840641657373398,46,60,2019,146,3,1,0,Stay Tuned!,SHOW,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
6.7,1920.0,7.560601162768557,65,66,2019,111,1,0,0,Katherine Ryan: Glitter Room,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
6.4,320.0,5.771441123130016,102,103,2020,274,3,0,0,Quiet,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
7.2,6189.0,8.730690365678642,113,114,2020,215,1,0,0,Secrets of the Saqqara Tomb,MOVIE,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
5.4,176.0,5.176149732573829,93,93,2020,202,1,0,0,Wish Upon a Unicorn,MOVIE,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7.6,37528.0,10.532869246423688,150,150,2020,283,3,0,0,Ludo,MOVIE,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2.7,564.0,6.336825731146441,89,94,2020,497,2,0,0,Holiday on Mars,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
7.2,1790.0,7.490529402060711,66,66,2019,141,1,0,0,Wanda Sykes: Not Normal,MOVIE,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
5.8,5296.0,8.574895901544526,87,87,2020,150,2,0,0,Midnight at the Magnolia,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
6.9,247.0,5.513428746164983,34,60,2019,153,2,1,0,Happy Jail,SHOW,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
7.7,527.0,6.269096283706261,55,60,2020,146,2,1,0,Say I Do,SHOW,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
6.7,1067.0,6.97354301952014,44,60,2019,216,3,1,0,Sintonia,SHOW,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4.5,25.0,3.258096538021482,65,65,2019,260,1,0,0,Grego Rossello: Disculpe las molestias,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
7.6,743.0,6.612041034833092,91,91,2020,585,3,0,0,Hating Peter Tatchell,MOVIE,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
5.3,2466.0,7.810758116529357,93,94,2019,152,2,0,0,Who Would You Take to a Deserted Island?,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
4.9,5957.0,8.692490133273228,89,90,2019,151,3,0,0,Kidnapping Stella,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
4.6,2225.0,7.70796153183549,94,94,2019,243,3,0,0,Paradise Beach,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
3.4,3048.0,8.022568946988255,90,82,2020,168,1,0,0,I Am Vengeance: Retaliation,MOVIE,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
5.6,1544.0,7.342779189331845,115,116,2020,264,2,0,0,Black Beach,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
8.199999999999998,30.0,3.4339872044851463,34,60,2019,131,3,1,0,The Writer,SHOW,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5.0,1320.0,7.186144304522325,103,103,2019,139,2,0,0,The Brave,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
7.6,646.0,6.472346294500901,73,73,2020,147,2,0,0,Road to Roma,MOVIE,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
8.199999999999998,9475.0,9.156517565278676,130,130,2019,166,3,0,0,The Blue Elephant 2,MOVIE,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
7.3,125.0,4.836281906951478,11,120,2020,141,2,1,0,Bread Barbershop,SHOW,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7.7,62.0,4.143134726391533,48,60,2020,152,2,1,0,Korean Pork Belly Rhapsody,SHOW,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
6.5,1732.0,7.457609289715606,59,59,2019,225,1,0,0,Whitney Cummings: Can I Touch It?,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
7.3,9778.0,9.187992508312275,172,170,2019,144,3,0,0,Petta,MOVIE,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
5.1,680.0,6.523562306149512,86,86,2019,100,2,0,0,Back of the Net,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
6.3,366.0,5.905361848054571,62,62,2020,151,1,0,0,Urzila Carlson: Overqualified Loser,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
5.0,2032.0,7.617267813628347,90,90,2019,370,2,0,0,Maria,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
4.8,1245.0,7.127693699347399,86,86,2019,154,2,0,0,The Little Switzerland,MOVIE,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5.8,1273.0,7.149916836132109,111,112,2020,150,3,0,0,You've Got This,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
6.0,3342.0,8.114623886420098,69,70,2020,147,1,0,0,Kevin Hart: Zero F**ks Given,MOVIE,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
6.5,4437.0,8.39795910349254,60,60,2019,141,1,0,0,Kevin Hart: Irresponsible,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
6.5,450.0,6.111467339502679,30,780,2019,140,2,1,0,COMEDIANS of the world,SHOW,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
6.6,172.0,5.153291594497779,46,60,2020,594,3,1,0,The Queen and the Conqueror,SHOW,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5.1,635.0,6.455198563340122,89,91,2020,148,2,0,0,The Larva Island Movie,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
5.8,405.0,6.0063531596017325,36,60,2020,141,2,1,0,Skin Decision: Before and After,SHOW,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
6.5,4689.0,8.453187861440325,100,101,2019,144,3,0,0,Chopsticks,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
5.2,153.0,5.0369526024136295,46,46,2020,107,2,0,0,Dragons: Rescue Riders: Hunt for the Golden Dragon,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
6.3,2540.0,7.840312983320164,97,98,2020,146,2,0,0,"ariana grande: excuse me, i love you",MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
6.6,10149.0,9.225228984469933,135,131,2020,235,3,0,0,Malang,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
4.9,2705.0,7.903226808730733,94,94,2019,147,2,0,0,Holiday Rush,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
7.2,2253.0,7.720461694599722,123,123,2020,121,2,0,0,Little Big Women,MOVIE,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
4.8,1359.0,7.215239978730097,105,106,2020,149,3,0,0,Christmas Crossfire,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
6.3,828.0,6.720220155135295,93,93,2019,899,2,0,0,Calum von Moger: Unbroken,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
5.3,4885.0,8.494129251817686,75,79,2019,379,3,0,0,Despite Everything,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
7.3,2201.0,7.697121317282625,58,58,2019,144,1,0,0,Jimmy Carr: The Best of Ultimate Gold Greatest Hits,MOVIE,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
6.5,3788.0,8.239857411018601,50,60,2019,150,3,1,0,Typewriter,SHOW,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
5.1,454.0,6.12029741895095,30,60,2020,145,1,1,0,Southern Survival,SHOW,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
7.2,2160.0,7.678326356506885,113,113,2019,137,3,0,0,Happy Old Year,MOVIE,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
3.3,15026.0,9.617603862025726,118,115,2020,423,3,0,0,Shikara,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
5.9,2326.0,7.752335163302292,97,98,2019,91,3,0,0,Ready to Mingle,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
4.5,1303.0,7.173191742486599,86,86,2019,195,2,0,0,Deadly Switch,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
6.1,4064.0,8.310169021981912,110,110,2020,174,2,0,0,Double World,MOVIE,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
6.2,4075.0,8.312871394342615,134,143,2020,143,3,0,0,Psycho,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
7.3,262.0,5.572154032177765,104,105,2019,148,3,0,0,"Kalel, 15",MOVIE,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
6.1,488.0,6.192362489474872,50,60,2020,144,3,1,0,How To Ruin Christmas,SHOW,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
6.9,1249.0,7.1308988302963465,26,60,2019,142,2,1,0,Trigger Warning with Killer Mike,SHOW,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
6.5,2016.0,7.6093665379542115,83,83,2020,107,2,0,0,Shawn Mendes: In Wonder,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.5,1207.0,7.0967213784947605,90,91,2020,155,2,0,0,Kaali Khuhi,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
